0,5549.559453093244,17524.053990122902,2.1577378597782664,1.3111544989579456,0.9023738095309299
1,5043.876805587064,14202.895528265055,1.8158688397251537,1.2829927647851298,1.0194228825014469
2,3764.9495404988597,8084.615407547022,1.1473369883400357,1.0772621533622242,1.20886784524818
3,4603.168477529299,11774.91561884061,1.558002314345162,0.6426032584584355,0.7628435796489417
4,4283.064673170509,10237.078037528407,1.3901292225761512,1.0387049686733356,0.9023738095309299
5,5441.181717472939,16757.704887790158,2.079791441990835,1.0772621533622242,0.8194785348285886
6,2563.598022929823,4330.789650190863,0.6893403768666506,1.0387049686733356,1.1902067008972521
7,5587.809328017899,17802.250587633815,2.185908742156133,1.3111544989579456,0.8194785348285886
8,4962.618635133578,13725.398028838206,1.7657571612832104,0.7151714637876601,1.20886784524818
9,4897.50315609288,13352.915151984194,1.7264740269482237,0.2854089557856592,0.7628435796489417
